iter	Passed	Remaining
4815	12798	13776
4816	12801	13773
4817	12804	13771
4818	12807	13769
4819	12809	13766
4820	12812	13763
4821	12814	13760
4822	12817	13757
4823	12820	13755
4824	12823	13753
4825	12825	13750
4826	12828	13747
4827	12830	13744
4828	12833	13742
4829	12836	13740
4830	12839	13737
4831	12841	13734
4832	12844	13731
4833	12846	13728
4834	12849	13726
4835	12852	13724
4836	12855	13721
4837	12858	13719
4838	12860	13716
4839	12863	13714
4840	12866	13712
4841	12869	13709
4842	12872	13707
4843	12875	13704
4844	12878	13702
4845	12880	13699
4846	12883	13696
4847	12886	13694
4848	12889	13692
4849	12892	13689
4850	12894	13687
4851	12897	13684
4852	12900	13682
4853	12903	13679
4854	12906	13676
4855	12908	13674
4856	12910	13671
4857	12913	13668
4858	12916	13666
4859	12919	13664
4860	12922	13661
4861	12925	13658
4862	12928	13656
4863	12931	13654
4864	12934	13652
4865	12937	13649
4866	12940	13647
4867	12943	13645
4868	12946	13643
4869	12949	13641
4870	12952	13638
4871	12955	13635
4872	12957	13633
4873	12960	13630
4874	12963	13628
4875	12966	13626
4876	12969	13623
4877	12971	13620
4878	12974	13617
4879	12977	13615
4880	12980	13613
4881	12983	13611
4882	12986	13609
4883	12989	13606
4884	12991	13603
4885	12995	13601
4886	12998	13599
4887	13000	13596
4888	13003	13593
4889	13005	13591
4890	13008	13588
4891	13011	13586
4892	13014	13583
4893	13017	13581
4894	13019	13578
4895	13022	13575
4896	13024	13572
4897	13028	13570
4898	13031	13568
4899	13033	13565
4900	13036	13562
4901	13038	13559
4902	13041	13557
4903	13044	13555
4904	13047	13552
4905	13050	13550
4906	13052	13547
4907	13054	13544
4908	13057	13541
4909	13060	13539
4910	13063	13537
4911	13066	13534
4912	13068	13531
4913	13071	13529
4914	13074	13526
4915	13077	13524
4916	13080	13522
4917	13083	13519
4918	13085	13516
4919	13088	13513
4920	13091	13511
4921	13094	13509
4922	13096	13506
4923	13099	13504
4924	13102	13501
4925	13105	13499
4926	13108	13497
4927	13111	13494
4928	13114	13492
4929	13116	13489
4930	13118	13485
4931	13122	13484
4932	13125	13482
4933	13128	13479
4934	13131	13476
4935	13133	13474
4936	13137	13472
4937	13145	13476
4938	13149	13474
4939	13153	13472
4940	13156	13470
4941	13159	13468
4942	13161	13465
4943	13164	13462
4944	13167	13460
4945	13170	13458
4946	13173	13456
4947	13176	13453
4948	13179	13451
4949	13182	13448
4950	13185	13446
4951	13188	13444
4952	13191	13442
4953	13194	13439
4954	13196	13436
4955	13199	13433
4956	13202	13431
4957	13205	13428
4958	13207	13426
4959	13210	13423
4960	13212	13420
4961	13215	13417
4962	13218	13415
4963	13221	13413
4964	13224	13410
4965	13227	13408
4966	13229	13405
4967	13232	13402
4968	13235	13400
4969	13238	13398
4970	13240	13395
4971	13243	13392
4972	13245	13389
4973	13248	13386
4974	13251	13384
4975	13253	13381
4976	13256	13379
4977	13259	13376
4978	13261	13373
4979	13264	13370
4980	13267	13368
4981	13270	13366
4982	13273	13363
4983	13276	13361
4984	13278	13358
4985	13281	13355
4986	13284	13353
4987	13287	13351
4988	13290	13349
4989	13293	13346
4990	13295	13343
4991	13298	13341
4992	13302	13339
4993	13305	13337
4994	13307	13334
4995	13310	13331
4996	13313	13329
4997	13316	13327
4998	13319	13325
4999	13322	13322
5000	13324	13319
5001	13327	13316
5002	13331	13315
5003	13334	13313
5004	13335	13308
5005	13338	13306
5006	13341	13304
5007	13345	13303
5008	13349	13301
5009	13355	13301
5010	13357	13299
5011	13360	13296
5012	13363	13294
5013	13366	13292
5014	13369	13289
5015	13372	13287
5016	13375	13284
5017	13378	13282
5018	13381	13279
5019	13383	13277
5020	13386	13274
5021	13389	13271
5022	13391	13269
5023	13395	13267
5024	13398	13265
5025	13401	13262
5026	13404	13260
5027	13406	13257
5028	13409	13254
5029	13412	13252
5030	13415	13249
5031	13417	13247
5032	13420	13244
5033	13422	13241
5034	13425	13239
5035	13428	13236
5036	13431	13234
5037	13434	13231
5038	13436	13228
5039	13439	13225
5040	13441	13223
5041	13444	13220
5042	13447	13218
5043	13449	13215
5044	13452	13212
5045	13454	13209
5046	13457	13206
5047	13460	13204
5048	13463	13201
5049	13465	13199
5050	13468	13196
5051	13470	13193
5052	13473	13191
5053	13476	13188
5054	13479	13185
5055	13481	13183
5056	13484	13180
5057	13487	13177
5058	13490	13175
5059	13493	13173
5060	13495	13170
5061	13498	13167
5062	13501	13165
5063	13503	13162
5064	13506	13159
5065	13509	13157
5066	13512	13155
5067	13515	13152
5068	13518	13149
5069	13520	13147
5070	13524	13145
5071	13527	13143
5072	13530	13141
5073	13533	13138
5074	13535	13135
5075	13538	13133
5076	13542	13131
5077	13544	13128
5078	13547	13126
5079	13550	13123
5080	13553	13121
5081	13556	13119
5082	13559	13116
5083	13562	13114
5084	13565	13111
5085	13568	13109
5086	13571	13107
5087	13574	13104
5088	13576	13102
5089	13579	13099
5090	13581	13096
5091	13584	13093
5092	13587	13091
5093	13590	13088
5094	13592	13085
5095	13595	13082
5096	13597	13080
5097	13600	13077
5098	13603	13075
5099	13605	13072
5100	13608	13069
5101	13610	13066
5102	13613	13063
5103	13616	13061
5104	13619	13059
5105	13622	13057
5106	13625	13054
5107	13628	13051
5108	13631	13049
5109	13633	13046
5110	13636	13044
5111	13639	13041
5112	13642	13039
5113	13644	13036
5114	13647	13033
5115	13649	13030
5116	13652	13028
5117	13655	13026
5118	13658	13023
5119	13660	13020
5120	13663	13018
5121	13666	13015
5122	13669	13013
5123	13671	13010
5124	13674	13007
5125	13676	13004
5126	13679	13002
5127	13682	12999
5128	13685	12997
5129	13688	12994
5130	13690	12991
5131	13692	12988
5132	13695	12985
5133	13698	12983
5134	13701	12980
5135	13704	12978
5136	13707	12976
5137	13709	12973
5138	13712	12970
5139	13715	12968
5140	13719	12966
5141	13722	12964
5142	13725	12961
5143	13728	12959
5144	13731	12957
5145	13733	12954
5146	13736	12952
5147	13739	12949
5148	13742	12946
5149	13745	12944
5150	13748	12942
5151	13751	12940
5152	13754	12937
5153	13756	12934
5154	13759	12932
5155	13762	12930
5156	13765	12927
5157	13768	12924
5158	13770	12921
5159	13773	12919
5160	13776	12916
5161	13779	12914
5162	13782	12911
5163	13784	12909
5164	13787	12906
5165	13789	12903
5166	13792	12901
5167	13795	12898
5168	13798	12896
5169	13800	12893
5170	13802	12889
5171	13805	12887
5172	13808	12884
5173	13811	12882
5174	13813	12879
5175	13816	12876
5176	13818	12873
5177	13821	12871
5178	13823	12868
5179	13826	12865
5180	13829	12863
5181	13831	12859
5182	13833	12856
5183	13836	12854
5184	13839	12851
5185	13841	12849
5186	13844	12846
5187	13847	12844
5188	13850	12841
5189	13852	12838
5190	13855	12836
5191	13858	12833
5192	13861	12831
5193	13863	12828
5194	13866	12825
5195	13869	12822
5196	13872	12821
5197	13875	12818
5198	13878	12815
5199	13881	12813
5200	13883	12810
5201	13885	12807
5202	13889	12805
5203	13891	12802
5204	13894	12800
5205	13897	12797
5206	13900	12795
5207	13903	12792
5208	13906	12790
5209	13909	12788
5210	13912	12785
5211	13915	12783
5212	13918	12781
5213	13921	12778
5214	13924	12776
5215	13927	12774
5216	13930	12771
5217	13933	12768
5218	13936	12766
5219	13939	12764
5220	13942	12762
5221	13945	12759
5222	13947	12756
5223	13950	12754
5224	13953	12752
5225	13956	12749
5226	13959	12746
5227	13961	12743
5228	13962	12739
5229	13963	12735
5230	13965	12732
5231	13969	12730
5232	13972	12728
5233	13975	12725
5234	13977	12722
5235	13979	12719
5236	13983	12717
5237	13985	12714
5238	13988	12712
5239	13991	12709
5240	13993	12707
5241	13996	12704
5242	13999	12701
5243	14001	12698
5244	14004	12696
5245	14007	12693
5246	14010	12691
5247	14012	12688
5248	14015	12685
5249	14018	12683
5250	14021	12680
5251	14023	12677
5252	14026	12675
5253	14028	12672
5254	14031	12669
5255	14034	12667
5256	14036	12664
5257	14039	12661
5258	14042	12659
5259	14044	12656
5260	14047	12653
5261	14050	12651
5262	14053	12648
5263	14055	12645
5264	14058	12643
5265	14060	12640
5266	14063	12637
5267	14066	12635
5268	14069	12633
5269	14072	12630
5270	14074	12627
5271	14077	12624
5272	14080	12622
5273	14083	12619
5274	14086	12617
5275	14089	12615
5276	14092	12612
5277	14095	12610
5278	14098	12607
5279	14101	12605
5280	14104	12603
5281	14107	12601
5282	14110	12599
5283	14114	12596
5284	14116	12594
5285	14119	12591
5286	14122	12588
5287	14124	12586
5288	14128	12584
5289	14131	12582
5290	14134	12579
5291	14137	12577
5292	14139	12574
5293	14143	12572
5294	14146	12570
5295	14149	12567
5296	14151	12564
5297	14154	12561
5298	14156	12559
5299	14159	12556
5300	14162	12554
5301	14165	12551
5302	14168	12549
5303	14170	12545
5304	14172	12543
5305	14175	12540
5306	14178	12538
5307	14181	12535
5308	14184	12533
5309	14186	12530
5310	14189	12527
5311	14192	12525
5312	14195	12522
5313	14198	12520
5314	14200	12517
5315	14202	12514
5316	14205	12511
5317	14208	12509
5318	14211	12506
5319	14213	12503
5320	14215	12500
5321	14218	12497
5322	14221	12495
5323	14224	12492
5324	14226	12490
5325	14229	12487
5326	14232	12485
5327	14234	12482
5328	14237	12479
5329	14240	12477
5330	14243	12474
5331	14245	12471
5332	14248	12469
5333	14250	12466
5334	14253	12463
5335	14256	12460
5336	14259	12458
5337	14261	12455
5338	14264	12452
5339	14266	12450
5340	14269	12447
5341	14272	12445
5342	14275	12442
5343	14277	12439
5344	14280	12436
5345	14283	12434
5346	14286	12431
5347	14288	12429
5348	14291	12426
5349	14294	12424
5350	14297	12422
5351	14301	12420
5352	14304	12418
5353	14308	12416
5354	14311	12413
5355	14314	12411
5356	14316	12408
5357	14320	12406
5358	14323	12404
5359	14326	12402
5360	14329	12399
5361	14332	12397
5362	14335	12394
5363	14338	12392
5364	14340	12389
5365	14343	12386
5366	14346	12384
5367	14348	12381
5368	14352	12379
5369	14355	12377
5370	14357	12374
5371	14360	12371
5372	14363	12368
5373	14366	12366
5374	14369	12364
5375	14371	12361
5376	14374	12359
5377	14377	12356
5378	14380	12353
5379	14383	12351
5380	14386	12348
5381	14388	12346
5382	14391	12343
5383	14394	12340
5384	14396	12338
5385	14399	12335
5386	14401	12332
5387	14404	12329
5388	14406	12326
5389	14409	12324
5390	14411	12321
5391	14415	12319
5392	14418	12316
5393	14420	12313
5394	14423	12311
5395	14425	12308
5396	14428	12306
5397	14432	12304
5398	14435	12301
5399	14438	12299
5400	14440	12296
5401	14443	12293
5402	14446	12291
5403	14449	12288
5404	14451	12286
5405	14454	12283
5406	14456	12280
5407	14459	12277
5408	14462	12275
5409	14465	12272
5410	14467	12269
5411	14470	12267
5412	14472	12264
5413	14475	12261
5414	14478	12259
5415	14482	12257
5416	14485	12255
5417	14488	12252
5418	14491	12250
5419	14494	12248
5420	14497	12245
5421	14501	12243
5422	14507	12244
5423	14511	12242
5424	14515	12240
5425	14518	12238
5426	14521	12236
5427	14523	12233
5428	14526	12231
5429	14530	12228
5430	14532	12226
5431	14535	12223
5432	14537	12220
5433	14540	12217
5434	14543	12215
5435	14546	12212
5436	14548	12210
5437	14551	12207
5438	14553	12204
5439	14556	12201
5440	14559	12199
5441	14562	12197
5442	14565	12194
5443	14568	12191
5444	14570	12188
5445	14573	12186
5446	14576	12184
5447	14579	12181
5448	14582	12179
5449	14585	12176
5450	14587	12173
5451	14590	12171
5452	14593	12168
5453	14596	12166
5454	14598	12163
5455	14601	12160
5456	14603	12157
5457	14606	12155
5458	14609	12152
5459	14612	12149
5460	14614	12146
5461	14616	12143
5462	14619	12141
5463	14622	12138
5464	14624	12136
5465	14627	12133
5466	14630	12131
5467	14633	12128
5468	14636	12125
5469	14639	12123
5470	14642	12120
5471	14644	12118
5472	14647	12115
5473	14649	12112
5474	14652	12110
5475	14655	12107
5476	14658	12105
5477	14660	12102
5478	14663	12099
5479	14666	12097
5480	14669	12094
5481	14672	12092
5482	14675	12090
5483	14678	12087
5484	14680	12084
5485	14683	12081
5486	14686	12079
5487	14690	12077
5488	14693	12075
5489	14696	12072
5490	14698	12070
5491	14702	12067
5492	14705	12065
5493	14708	12063
5494	14710	12060
5495	14713	12057
5496	14716	12055
5497	14719	12052
5498	14722	12050
5499	14725	12047
5500	14727	12045
5501	14730	12042
5502	14733	12040
5503	14736	12037
5504	14738	12034
5505	14741	12031
5506	14743	12029
5507	14746	12026
5508	14749	12023
5509	14752	12021
5510	14754	12018
5511	14757	12015
5512	14759	12012
5513	14762	12009
5514	14765	12007
5515	14768	12005
5516	14771	12003
5517	14773	12000
5518	14776	11997
5519	14778	11994
5520	14781	11991
5521	14785	11989
5522	14787	11987
5523	14789	11984
5524	14792	11981
5525	14795	11978
5526	14798	11976
5527	14800	11973
5528	14803	11970
5529	14806	11968
5530	14808	11965
5531	14811	11962
5532	14814	11960
5533	14817	11957
5534	14820	11955
5535	14822	11952
5536	14825	11949
5537	14828	11947
5538	14831	11944
5539	14833	11942
5540	14836	11939
5541	14838	11936
5542	14841	11933
5543	14843	11930
5544	14847	11928
5545	14849	11925
5546	14852	11923
5547	14854	11920
5548	14857	11917
5549	14860	11915
5550	14864	11913
5551	14867	11910
5552	14869	11908
5553	14872	11905
5554	14874	11902
5555	14878	11900
5556	14881	11898
5557	14884	11895
5558	14887	11893
5559	14890	11890
5560	14893	11888
5561	14896	11886
5562	14899	11883
5563	14902	11881
5564	14905	11878
5565	14908	11876
5566	14912	11874
5567	14915	11872
5568	14917	11869
5569	14920	11866
5570	14923	11864
5571	14926	11861
5572	14929	11859
5573	14932	11856
5574	14934	11854
5575	14937	11851
5576	14937	11847
5577	14941	11844
5578	14944	11842
5579	14946	11839
5580	14948	11836
5581	14951	11833
5582	14953	11830
5583	14956	11827
5584	14959	11825
5585	14962	11823
5586	14965	11820
5587	14967	11817
5588	14970	11814
5589	14973	11812
5590	14976	11810
5591	14979	11807
5592	14981	11804
5593	14984	11801
5594	14986	11799
5595	14989	11796
5596	14992	11794
5597	14995	11791
5598	14997	11788
5599	14999	11785
5600	15002	11782
5601	15005	11780
5602	15008	11778
5603	15011	11775
5604	15014	11773
5605	15017	11770
5606	15019	11767
5607	15022	11765
5608	15025	11762
5609	15027	11759
5610	15030	11756
5611	15032	11753
5612	15034	11750
5613	15037	11748
5614	15040	11746
5615	15043	11743
5616	15045	11740
5617	15048	11737
5618	15050	11734
5619	15053	11732
5620	15057	11730
5621	15059	11727
5622	15062	11724
5623	15065	11722
5624	15068	11719
5625	15072	11717
5626	15072	11713
5627	15075	11711
5628	15078	11708
5629	15081	11706
5630	15084	11703
5631	15087	11701
5632	15091	11699
5633	15093	11696
5634	15096	11693
5635	15098	11691
5636	15101	11688
5637	15105	11686
5638	15108	11684
5639	15110	11681
5640	15112	11678
5641	15116	11676
5642	15119	11674
5643	15122	11671
5644	15125	11668
5645	15127	11666
5646	15130	11663
5647	15133	11660
5648	15136	11658
5649	15138	11655
5650	15141	11652
5651	15143	11649
5652	15145	11646
5653	15148	11644
5654	15152	11642
5655	15155	11639
5656	15157	11636
5657	15160	11633
5658	15162	11631
5659	15166	11629
5660	15168	11626
5661	15171	11623
5662	15173	11620
5663	15175	11617
5664	15178	11614
5665	15181	11612
5666	15184	11610
5667	15186	11607
5668	15189	11604
5669	15191	11601
5670	15194	11598
5671	15197	11596
5672	15200	11593
5673	15203	11591
5674	15206	11588
5675	15208	11586
5676	15212	11583
5677	15215	11581
5678	15218	11579
5679	15220	11576
5680	15223	11573
5681	15225	11570
5682	15229	11568
5683	15232	11566
5684	15234	11563
5685	15237	11560
5686	15239	11557
5687	15240	11553
5688	15244	11551
5689	15247	11549
5690	15250	11546
5691	15253	11544
5692	15256	11542
5693	15260	11540
5694	15263	11537
5695	15269	11538
5696	15273	11536
5697	15278	11534
5698	15281	11532
5699	15284	11530
5700	15287	11528
5701	15290	11525
5702	15294	11523
5703	15297	11521
5704	15300	11519
5705	15303	11516
5706	15307	11514
5707	15310	11512
5708	15314	11510
5709	15316	11507
5710	15320	11505
5711	15323	11503
5712	15326	11501
5713	15330	11498
5714	15333	11496
5715	15336	11494
5716	15340	11492
5717	15343	11490
5718	15347	11488
5719	15350	11485
5720	15352	11483
5721	15356	11481
5722	15360	11479
5723	15363	11476
5724	15366	11474
5725	15369	11472
5726	15373	11470
5727	15376	11467
5728	15380	11465
5729	15383	11463
5730	15386	11461
5731	15389	11459
5732	15392	11456
5733	15396	11454
5734	15399	11452
5735	15402	11449
5736	15405	11447
5737	15409	11445
5738	15412	11443
5739	15415	11440
5740	15418	11438
5741	15421	11436
5742	15425	11433
5743	15428	11431
5744	15431	11428
5745	15433	11426
5746	15437	11424
5747	15440	11421
5748	15443	11419
5749	15446	11417
5750	15450	11415
5751	15453	11412
5752	15457	11410
5753	15460	11408
5754	15464	11406
5755	15467	11404
5756	15471	11402
5757	15475	11400
5758	15478	11398
5759	15481	11395
5760	15484	11393
5761	15488	11391
5762	15491	11389
5763	15494	11386
5764	15497	11384
5765	15501	11382
5766	15504	11380
5767	15507	11377
5768	15510	11375
5769	15513	11372
5770	15516	11370
5771	15519	11368
5772	15522	11365
5773	15525	11363
5774	15528	11361
5775	15532	11358
5776	15535	11356
5777	15538	11354
5778	15541	11351
5779	15544	11349
5780	15548	11347
5781	15551	11345
5782	15554	11342
5783	15558	11340
5784	15560	11337
5785	15564	11335
5786	15566	11332
5787	15569	11330
5788	15572	11327
5789	15575	11325
5790	15579	11323
5791	15582	11321
5792	15585	11318
5793	15588	11315
5794	15591	11313
5795	15594	11311
5796	15598	11309
5797	15601	11306
5798	15604	11304
5799	15607	11302
5800	15610	11299
5801	15614	11297
5802	15617	11295
5803	15620	11292
5804	15623	11290
5805	15627	11288
5806	15631	11286
5807	15634	11284
5808	15637	11281
5809	15640	11279
5810	15644	11277
5811	15647	11275
5812	15650	11273
5813	15654	11271
5814	15658	11268
5815	15661	11266
5816	15666	11265
5817	15672	11265
5818	15676	11263
5819	15679	11261
5820	15683	11259
5821	15686	11257
5822	15689	11254
5823	15693	11252
5824	15696	11250
5825	15699	11248
5826	15702	11245
5827	15706	11243
5828	15710	11241
5829	15713	11239
5830	15716	11236
5831	15719	11234
5832	15722	11232
5833	15726	11230
5834	15729	11227
5835	15732	11225
5836	15735	11222
5837	15739	11220
5838	15742	11218
5839	15745	11216
5840	15748	11213
5841	15753	11212
5842	15756	11210
5843	15759	11207
5844	15762	11204
5845	15765	11202
5846	15768	11200
5847	15772	11198
5848	15775	11195
5849	15777	11192
5850	15780	11190
5851	15783	11187
5852	15788	11186
5853	15790	11183
5854	15794	11181
5855	15797	11178
5856	15801	11176
5857	15805	11175
5858	15808	11173
5859	15812	11171
5860	15815	11168
5861	15819	11166
5862	15822	11164
5863	15825	11161
5864	15828	11159
5865	15833	11158
5866	15837	11156
5867	15840	11154
5868	15844	11152
5869	15847	11149
5870	15851	11148
5871	15855	11146
5872	15858	11143
5873	15861	11141
5874	15865	11139
5875	15869	11137
5876	15872	11135
5877	15876	11133
5878	15879	11130
5879	15883	11129
5880	15886	11126
5881	15889	11124
5882	15892	11122
5883	15895	11119
5884	15899	11117
5885	15903	11115
5886	15906	11113
5887	15909	11110
5888	15912	11108
5889	15916	11106
5890	15919	11103
5891	15922	11101
5892	15925	11098
5893	15928	11096
5894	15931	11094
5895	15935	11091
5896	15938	11089
5897	15941	11087
5898	15944	11084
5899	15948	11082
5900	15951	11080
5901	15955	11078
5902	15958	11075
5903	15962	11073
5904	15965	11071
5905	15968	11068
5906	15971	11066
5907	15974	11064
5908	15977	11062
5909	15981	11060
5910	15984	11057
5911	15988	11055
5912	15990	11052
5913	15994	11050
5914	15997	11048
5915	16001	11046
5916	16003	11043
5917	16006	11040
5918	16010	11038
5919	16013	11036
5920	16016	11033
5921	16019	11031
5922	16021	11028
5923	16025	11026
5924	16028	11024
5925	16031	11021
5926	16034	11018
5927	16037	11016
5928	16041	11014
5929	16044	11012
5930	16047	11009
5931	16050	11007
5932	16054	11005
5933	16058	11003
5934	16062	11001
5935	16065	10998
5936	16068	10996
5937	16071	10993
5938	16074	10991
5939	16077	10989
5940	16080	10986
5941	16083	10983
5942	16085	10981
5943	16088	10978
5944	16092	10976
5945	16094	10973
5946	16098	10971
5947	16101	10968
5948	16104	10966
5949	16107	10964
5950	16110	10961
5951	16114	10959
5952	16117	10956
5953	16120	10954
5954	16124	10952
5955	16127	10950
5956	16130	10947
5957	16133	10945
5958	16137	10943
5959	16140	10941
5960	16144	10938
5961	16147	10936
5962	16150	10933
5963	16153	10931
5964	16157	10929
5965	16160	10927
5966	16163	10924
5967	16166	10922
5968	16169	10919
5969	16172	10917
5970	16176	10915
5971	16178	10912
5972	16182	10910
5973	16185	10908
5974	16189	10905
5975	16192	10903
5976	16195	10900
5977	16198	10898
5978	16201	10896
5979	16205	10893
5980	16209	10891
5981	16212	10889
5982	16216	10887
5983	16219	10885
5984	16224	10884
5985	16228	10882
5986	16232	10880
5987	16235	10878
5988	16239	10875
5989	16243	10873
5990	16247	10872
5991	16251	10870
5992	16254	10868
5993	16257	10865
5994	16261	10863
5995	16265	10861
5996	16268	10859
5997	16272	10857
5998	16275	10855
5999	16278	10852
6000	16282	10850
6001	16285	10847
6002	16289	10846
6003	16292	10843
6004	16295	10841
6005	16299	10839
6006	16302	10836
6007	16305	10834
6008	16308	10831
6009	16312	10829
6010	16315	10827
6011	16318	10824
6012	16321	10822
6013	16324	10819
6014	16328	10818
6015	16332	10815
6016	16335	10813
6017	16338	10810
6018	16341	10808
6019	16345	10806
6020	16348	10804
6021	16351	10801
6022	16354	10799
6023	16358	10796
6024	16361	10794
6025	16364	10791
6026	16367	10789
6027	16370	10786
6028	16374	10785
6029	16378	10783
6030	16381	10780
6031	16384	10778
6032	16387	10775
6033	16391	10773
6034	16394	10771
6035	16397	10768
6036	16400	10766
6037	16403	10763
6038	16407	10761
6039	16411	10759
6040	16414	10757
6041	16417	10754
6042	16421	10752
6043	16424	10750
6044	16426	10747
6045	16429	10744
6046	16432	10742
6047	16436	10740
6048	16439	10737
6049	16443	10735
6050	16446	10733
6051	16449	10731
6052	16453	10728
6053	16456	10726
6054	16459	10723
6055	16463	10721
6056	16466	10719
6057	16470	10717
6058	16473	10714
6059	16476	10712
6060	16479	10709
6061	16482	10707
6062	16485	10704
6063	16488	10702
6064	16491	10699
6065	16494	10697
6066	16497	10694
6067	16500	10692
6068	16504	10689
6069	16506	10687
6070	16509	10684
6071	16511	10681
6072	16514	10678
6073	16518	10677
6074	16522	10674
6075	16524	10672
6076	16527	10669
6077	16530	10666
6078	16533	10664
6079	16536	10661
6080	16539	10659
6081	16542	10656
6082	16545	10654
6083	16548	10651
6084	16551	10648
6085	16554	10646
6086	16557	10643
6087	16560	10641
6088	16562	10638
6089	16565	10635
6090	16568	10633
6091	16571	10630
6092	16574	10627
6093	16576	10624
6094	16579	10622
6095	16582	10619
6096	16586	10617
6097	16589	10615
6098	16591	10612
6099	16594	10609
6100	16597	10607
6101	16600	10604
6102	16603	10601
6103	16606	10599
6104	16608	10596
6105	16611	10593
6106	16615	10591
6107	16618	10589
6108	16620	10586
6109	16623	10583
6110	16627	10581
6111	16630	10579
6112	16634	10577
6113	16637	10574
6114	16640	10572
6115	16642	10568
6116	16645	10566
6117	16649	10564
6118	16652	10561
6119	16655	10559
6120	16658	10556
6121	16661	10554
6122	16664	10551
6123	16667	10549
6124	16670	10546
6125	16673	10543
6126	16675	10540
6127	16678	10538
6128	16681	10536
6129	16684	10533
6130	16686	10530
6131	16689	10527
6132	16692	10524
6133	16695	10522
6134	16698	10520
6135	16701	10517
6136	16703	10514
6137	16706	10511
6138	16709	10508
6139	16712	10506
6140	16715	10503
6141	16717	10500
6142	16720	10498
6143	16723	10495
6144	16726	10493
6145	16729	10490
6146	16731	10487
6147	16735	10485
6148	16737	10482
6149	16740	10480
6150	16744	10477
6151	16747	10475
6152	16750	10472
6153	16752	10469
6154	16755	10467
6155	16759	10464
6156	16762	10462
6157	16765	10459
6158	16768	10457
6159	16771	10454
6160	16774	10452
6161	16777	10449
6162	16780	10447
6163	16783	10444
6164	16786	10442
6165	16790	10440
6166	16793	10437
6167	16796	10435
6168	16799	10432
6169	16802	10429
6170	16806	10427
6171	16809	10425
6172	16813	10423
6173	16815	10420
6174	16819	10418
6175	16822	10416
6176	16826	10413
6177	16832	10413
6178	16837	10411
6179	16841	10410
6180	16844	10407
6181	16848	10405
6182	16851	10403
6183	16855	10400
6184	16858	10398
6185	16861	10395
6186	16863	10392
6187	16865	10389
6188	16869	10387
6189	16872	10385
6190	16875	10382
6191	16877	10379
6192	16880	10377
6193	16883	10374
6194	16887	10372
6195	16890	10369
6196	16894	10367
6197	16896	10364
6198	16899	10362
6199	16903	10360
6200	16906	10357
6201	16910	10355
6202	16912	10352
6203	16915	10350
6204	16919	10347
6205	16922	10345
6206	16925	10342
6207	16928	10340
6208	16931	10337
6209	16934	10335
6210	16937	10332
6211	16941	10330
6212	16944	10327
6213	16947	10325
6214	16950	10323
6215	16954	10320
6216	16957	10318
6217	16960	10315
6218	16963	10313
6219	16966	10311
6220	16970	10308
6221	16973	10306
6222	16976	10303
6223	16979	10300
6224	16982	10298
6225	16986	10296
6226	16989	10293
6227	16991	10291
6228	16994	10288
6229	16998	10286
6230	17001	10283
6231	17004	10281
6232	17006	10278
6233	17009	10275
6234	17013	10273
6235	17017	10271
6236	17020	10268
6237	17022	10266
6238	17025	10263
6239	17028	10260
6240	17031	10258
6241	17035	10256
6242	17038	10253
6243	17041	10251
6244	17045	10248
6245	17048	10246
6246	17051	10244
6247	17055	10241
6248	17057	10239
6249	17062	10237
6250	17065	10234
6251	17068	10232
6252	17071	10229
6253	17074	10227
6254	17078	10225
6255	17081	10222
6256	17084	10220
6257	17087	10217
6258	17090	10214
6259	17094	10212
6260	17097	10210
6261	17100	10208
6262	17103	10205
6263	17106	10202
6264	17110	10200
6265	17113	10197
6266	17116	10195
6267	17118	10192
6268	17120	10189
6269	17124	10187
6270	17126	10184
6271	17130	10181
6272	17132	10178
6273	17134	10176
6274	17137	10173
6275	17141	10171
6276	17144	10168
6277	17147	10165
6278	17149	10163
6279	17152	10160
6280	17155	10157
6281	17157	10154
6282	17160	10152
6283	17163	10149
6284	17166	10146
6285	17168	10144
6286	17172	10141
6287	17175	10139
6288	17178	10136
6289	17182	10134
6290	17185	10132
6291	17189	10130
6292	17193	10128
6293	17197	10125
6294	17200	10123
6295	17203	10120
6296	17206	10118
6297	17210	10116
6298	17213	10113
6299	17216	10111
6300	17221	10109
6301	17225	10107
6302	17228	10105
6303	17232	10103
6304	17237	10101
6305	17240	10099
6306	17243	10097
6307	17247	10094
6308	17251	10092
6309	17255	10090
6310	17258	10088
6311	17262	10085
6312	17264	10083
6313	17268	10081
6314	17272	10079
6315	17276	10076
6316	17279	10074
6317	17282	10072
6318	17286	10070
6319	17289	10067
6320	17292	10064
6321	17295	10062
6322	17299	10060
6323	17302	10057
6324	17306	10055
6325	17309	10053
6326	17313	10051
6327	17318	10049
6328	17323	10048
6329	17327	10046
6330	17331	10043
6331	17335	10041
6332	17338	10039
6333	17342	10037
6334	17345	10035
6335	17349	10033
6336	17353	10030
6337	17356	10028
6338	17359	10025
6339	17363	10023
6340	17366	10020
6341	17369	10018
6342	17371	10015
6343	17374	10012
6344	17377	10010
6345	17380	10007
6346	17383	10004
6347	17385	10002
6348	17388	9999
6349	17390	9996
6350	17393	9993
6351	17397	9991
6352	17399	9988
6353	17402	9985
6354	17405	9982
6355	17407	9980
6356	17411	9977
6357	17414	9975
6358	17417	9972
6359	17420	9970
6360	17422	9967
6361	17425	9964
6362	17428	9961
6363	17431	9959
6364	17434	9956
6365	17437	9953
6366	17439	9951
6367	17442	9948
6368	17445	9945
